,org:group,resource country,organization country,org:resource,organization involved,org:role,Activity,impact,product,lifecycle:transition,Complete Timestamp,Case ID,Duration
5515,Org line C,INDIA,au,Bharani,G73,E_5,Queued,High,PROD790,Awaiting Assignment,2012-03-05 22:35:32+00:00,1-693456968,315.0
5516,Org line B,Australia,au,Marilyn,D10,A2_1,Queued,High,PROD790,Awaiting Assignment,2012-04-16 11:33:54+00:00,1-693456968,3589102.0
5517,Org line B,Australia,au,Marilyn,D10,A2_1,Accepted,High,PROD790,In Progress,2012-05-10 02:11:34+00:00,1-693456968,2039860.0
5518,Org line B,Australia,au,Marilyn,D10,A2_1,Completed,High,PROD790,Closed,2012-05-10 02:16:00+00:00,1-693456968,266.0
5519,Org line C,USA,us,Christy,N6 2nd,,Accepted,Major,PROD154,In Progress,2012-03-05 22:07:18+00:00,1-693469757,0.0
5520,Org line C,USA,us,Christy,N6 2nd,,Completed,Major,PROD154,Closed,2012-05-24 13:53:30+00:00,1-693469757,6882372.0
5521,Org line C,USA,us,Christy,N6 2nd,,Accepted,Major,PROD154,In Progress,2012-03-05 22:09:15+00:00,1-693469771,0.0
5522,Org line C,USA,us,Christy,N6 2nd,,Completed,Major,PROD154,Closed,2012-05-24 13:52:49+00:00,1-693469771,6882214.0
5523,Org line C,Sweden,se,Christer,G70 2nd,E_3,Accepted,Medium,PROD384,In Progress,2012-03-06 08:02:42+00:00,1-693592211,0.0
5524,Org line C,Sweden,se,Christer,G70 2nd,E_3,Completed,Medium,PROD384,Closed,2012-03-14 09:49:41+00:00,1-693592211,697619.0
5525,Org line A2,Sweden,se,Pär,A10,A2_5,Accepted,Medium,PROD320,In Progress,2012-03-06 08:45:39+00:00,1-693595112,0.0
5526,Org line A2,Sweden,se,Pär,A10,A2_5,Completed,Medium,PROD320,Closed,2012-03-06 08:53:11+00:00,1-693595112,452.0
5527,Org line C,Sweden,in,Johan,G269 3rd,C_6,Accepted,Medium,PROD802,In Progress,2012-03-06 08:53:52+00:00,1-693595201,0.0
5528,Org line C,Sweden,in,Johan,G269 3rd,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-03-06 08:57:27+00:00,1-693595201,215.0
5529,Org line C,Sweden,in,Kent,G269 3rd,C_6,Accepted,Medium,PROD802,In Progress,2012-03-12 13:23:08+00:00,1-693595201,534341.0
5530,Org line C,Sweden,in,Praveen,G271 2nd,E_10,Queued,Medium,PROD802,Awaiting Assignment,2012-03-12 13:29:46+00:00,1-693595201,398.0
5531,Org line C,Sweden,in,Neeraj,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress,2012-03-12 13:37:49+00:00,1-693595201,483.0
5532,Org line C,Sweden,in,Neeraj,G271 2nd,E_10,Completed,Medium,PROD802,Closed,2012-05-30 09:24:52+00:00,1-693595201,6810423.0
5533,Org line C,USA,us,William,G13 2nd,E_1,Accepted,High,PROD398,In Progress,2012-03-06 11:56:11+00:00,1-693732401,0.0
5534,Org line C,USA,us,William,G13 2nd,E_1,Queued,High,PROD398,Awaiting Assignment,2012-03-06 11:57:49+00:00,1-693732401,98.0
5535,Org line C,USA,us,William,G14 3rd,C_1,Accepted,High,PROD398,In Progress,2012-03-09 19:28:15+00:00,1-693732401,286226.0
5536,Org line C,USA,us,Kenneth,G14 3rd,C_1,Accepted,High,PROD398,Assigned,2012-03-09 19:28:29+00:00,1-693732401,14.0
5537,Org line C,Belgium,us,Karel,G13 2nd,E_1,Accepted,High,PROD398,In Progress,2012-03-12 09:46:20+00:00,1-693732401,224271.0
5538,Org line C,Belgium,us,Karel,G13 2nd,E_1,Accepted,High,PROD398,Wait,2012-03-12 09:46:28+00:00,1-693732401,8.0
5539,Org line C,Belgium,us,Karel,G13 2nd,E_1,Completed,High,PROD398,Closed,2012-05-08 08:18:42+00:00,1-693732401,4919534.0
5540,Org line C,Belgium,us,Karel,G13 2nd,E_1,Accepted,Medium,PROD398,In Progress,2012-03-06 10:13:34+00:00,1-693741781,0.0
5541,Org line C,Belgium,us,Karel,G13 2nd,E_1,Accepted,Medium,PROD398,In Progress,2012-03-26 08:08:19+00:00,1-693741781,1720485.0
5542,Org line C,Belgium,us,Karel,G13 2nd,E_1,Completed,Medium,PROD398,Closed,2012-03-26 08:09:33+00:00,1-693741781,74.0
5543,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-03-06 10:16:37+00:00,1-693748777,0.0
5544,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-03-06 11:51:23+00:00,1-693748777,5686.0
5545,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,Wait,2012-03-06 11:31:47+00:00,1-693789171,0.0
5546,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,In Progress,2012-03-14 15:33:38+00:00,1-693789171,705711.0
5547,Org line G4,Sweden,se,Johan,S29 2nd,,Completed,Low,PROD710,Closed,2012-03-14 15:35:05+00:00,1-693789171,87.0
5548,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,In Progress,2012-03-14 15:35:34+00:00,1-693789171,29.0
5549,Org line G4,Sweden,se,Johan,S29 2nd,,Completed,Low,PROD710,Closed,2012-03-14 15:36:22+00:00,1-693789171,48.0
5550,Org line C,Sweden,se,Christer,G70 2nd,E_3,Accepted,Medium,PROD384,In Progress,2012-03-06 14:10:02+00:00,1-693812929,0.0
5551,Org line C,Sweden,se,Christer,G70 2nd,E_3,Accepted,Medium,PROD384,In Progress,2012-03-06 14:10:26+00:00,1-693812929,24.0
5552,Org line C,Sweden,se,Christer,G70 2nd,E_3,Completed,Medium,PROD384,Closed,2012-03-19 12:20:43+00:00,1-693812929,1116617.0
5553,Org line G4,Sweden,se,David,S30 2nd,,Accepted,High,PROD412,In Progress,2012-03-06 13:08:23+00:00,1-693895885,0.0
5554,Org line G4,Sweden,se,David,S30 2nd,,Accepted,High,PROD412,Assigned,2012-03-07 08:06:13+00:00,1-693895885,68270.0
5555,Org line G4,Sweden,se,David,S30 2nd,,Accepted,High,PROD412,In Progress,2012-04-17 19:30:19+00:00,1-693895885,3583446.0
5556,Org line G4,Sweden,se,David,S30 2nd,,Completed,High,PROD412,Closed,2012-04-17 19:30:21+00:00,1-693895885,2.0
5557,Org line A2,Sweden,se,Pontus,U6 2nd,A2_3,Accepted,Medium,PROD780,In Progress,2012-03-06 14:44:57+00:00,1-693937519,0.0
5558,Org line A2,Sweden,se,Pontus,U6 2nd,A2_3,Completed,Medium,PROD780,Closed,2012-04-11 11:37:27+00:00,1-693937519,3099150.0
5559,Org line G4,Sweden,se,Torbjörn,S33 2nd,,Accepted,Medium,PROD397,In Progress,2012-03-07 07:05:20+00:00,1-694212171,0.0
5560,Org line G4,Sweden,se,Torbjörn,S33 2nd,,Completed,Medium,PROD397,Closed,2012-04-12 07:17:37+00:00,1-694212171,3111137.0
5561,Org line B,INDIA,in,Ganesh,S13 3rd,C_6,Accepted,High,PROD802,In Progress,2012-03-07 07:35:03+00:00,1-694222066,0.0
5562,Org line B,INDIA,in,Ganesh,S13 3rd,C_6,Queued,High,PROD802,Awaiting Assignment,2012-03-07 07:43:10+00:00,1-694222066,487.0
5563,Org line B,INDIA,in,Anandgiri,S13 3rd,C_6,Accepted,High,PROD802,In Progress,2012-04-27 09:11:17+00:00,1-694222066,4411687.0
5564,Org line C,Sweden,in,Praveen,G271 2nd,E_10,Queued,High,PROD802,Awaiting Assignment,2012-04-27 09:11:56+00:00,1-694222066,39.0
5565,Org line C,Sweden,in,Amar,G271 2nd,E_10,Accepted,High,PROD802,Assigned,2012-05-10 12:22:56+00:00,1-694222066,1134660.0
5566,Org line C,Sweden,in,Gaurav,G271 2nd,E_10,Accepted,High,PROD802,Assigned,2012-05-10 12:47:34+00:00,1-694222066,1478.0
5567,Org line C,Sweden,in,Gaurav,G271 2nd,E_10,Accepted,High,PROD802,In Progress,2012-05-10 14:10:34+00:00,1-694222066,4980.0
5568,Org line C,Sweden,in,Gaurav,G271 2nd,E_10,Completed,High,PROD802,Closed,2012-05-10 14:11:04+00:00,1-694222066,30.0
5569,Org line A2,Sweden,se,Ingemar,S35 2nd,A2_3,Queued,Medium,PROD551,Awaiting Assignment,2012-03-07 10:52:55+00:00,1-694338411,0.0
5570,Org line C,Sweden,se,Helena,S34 2nd,E_9,Accepted,Medium,PROD551,In Progress,2012-03-08 11:57:27+00:00,1-694338411,90272.0
5571,Org line C,Sweden,se,Helena,S34 2nd,E_9,Completed,Medium,PROD551,Closed,2012-04-25 07:35:42+00:00,1-694338411,4131495.0
5572,Org line A2,Sweden,se,Gunilla,N23 2nd,A2_3,Accepted,High,PROD554,In Progress,2012-03-07 10:37:45+00:00,1-694346343,0.0
5573,Org line A2,Sweden,se,Gunilla,N23 2nd,A2_3,Accepted,High,PROD554,In Progress,2012-04-11 12:37:57+00:00,1-694346343,3031212.0
5574,Org line A2,Sweden,se,Gunilla,N23 2nd,A2_3,Completed,High,PROD554,Closed,2012-04-11 12:39:40+00:00,1-694346343,103.0
5575,Org line A2,Sweden,se,Akanksha,G40,A2_2,Accepted,Low,PROD215,In Progress,2012-03-07 10:43:04+00:00,1-694354058,0.0
5576,Org line A2,Sweden,se,Akanksha,G40,A2_2,Queued,Low,PROD215,Awaiting Assignment,2012-03-07 10:56:18+00:00,1-694354058,794.0
5577,Org line C,Sweden,se,Gunnar,G194 3rd,C_1,Queued,Low,PROD215,Awaiting Assignment,2012-03-09 10:11:37+00:00,1-694354058,170119.0
5578,Org line C,Sweden,se,Gunnar,G194 3rd,C_1,Accepted,Low,PROD215,In Progress,2012-03-20 09:16:42+00:00,1-694354058,947105.0
5579,Org line C,Sweden,se,Gunnar,G194 3rd,C_1,Completed,Low,PROD215,Closed,2012-03-20 10:16:46+00:00,1-694354058,3604.0
5580,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Major,PROD793,In Progress,2012-03-07 13:15:19+00:00,1-694385837,0.0
5581,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Major,PROD793,Closed,2012-03-09 07:57:30+00:00,1-694385837,153731.0
5582,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Major,PROD793,In Progress,2012-03-26 11:48:52+00:00,1-694385837,1482682.0
5583,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Major,PROD793,Closed,2012-03-26 11:49:58+00:00,1-694385837,66.0
5584,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Major,PROD793,In Progress,2012-03-28 11:46:45+00:00,1-694385837,172607.0
5585,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Major,PROD793,In Progress,2012-03-28 11:48:55+00:00,1-694385837,130.0
5586,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Major,PROD793,Closed,2012-03-28 11:48:56+00:00,1-694385837,1.0
5587,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Major,PROD793,In Progress,2012-03-28 12:00:52+00:00,1-694385837,716.0
5588,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Major,PROD793,Closed,2012-03-28 15:42:57+00:00,1-694385837,13325.0
5589,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,Accepted,Medium,PROD231,In Progress,2012-03-07 13:24:22+00:00,1-694420679,0.0
5590,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,Completed,Medium,PROD231,Closed,2012-04-11 12:36:11+00:00,1-694420679,3021109.0
5591,Org line C,Sweden,in,Stefan,G157 2nd,E_7,Accepted,Low,PROD677,In Progress,2012-03-07 13:26:08+00:00,1-694464235,0.0
5592,Org line C,Sweden,in,Stefan,G157 2nd,E_7,Completed,Low,PROD677,Closed,2012-04-25 07:42:09+00:00,1-694464235,4212961.0
5593,Org line C,Brazil,in,Adriano,G93 2nd,E_4,Accepted,Low,PROD325,In Progress,2012-03-07 15:06:16+00:00,1-694509209,0.0
5594,Org line C,Brazil,in,Adriano,G93 2nd,E_4,Completed,Low,PROD325,Closed,2012-03-15 11:51:54+00:00,1-694509209,679538.0
5595,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Accepted,Medium,PROD834,In Progress,2012-03-07 21:03:37+00:00,1-694597155,0.0
5596,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Accepted,Medium,PROD834,In Progress,2012-03-09 16:24:35+00:00,1-694597155,156058.0
5597,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Accepted,Medium,PROD834,Wait,2012-03-28 14:20:21+00:00,1-694597155,1634146.0
5598,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Accepted,Medium,PROD834,In Progress,2012-05-03 07:33:48+00:00,1-694597155,3086007.0
5599,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Completed,Medium,PROD834,Closed,2012-05-03 07:33:57+00:00,1-694597155,9.0
5600,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,In Progress,2012-03-08 09:24:42+00:00,1-694794065,0.0
5601,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,Assigned,2012-03-08 09:26:18+00:00,1-694794065,96.0
5602,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,In Progress,2012-03-08 11:37:47+00:00,1-694794065,7889.0
5603,Org line G4,Sweden,se,Roland,S33 2nd,,Completed,Medium,PROD374,Closed,2012-03-22 13:27:32+00:00,1-694794065,1216185.0
5604,Org line A2,Sweden,se,Ann-Charlotte,S35 2nd,A2_3,Accepted,Low,PROD368,In Progress,2012-03-08 09:58:51+00:00,1-694808152,0.0
5605,Org line A2,Sweden,se,Ann-Charlotte,S35 2nd,A2_3,Completed,Low,PROD368,Closed,2012-03-22 14:54:52+00:00,1-694808152,1227361.0
5606,Org line C,INDIA,in,Mahesh,G186 2nd,E_8,Accepted,Medium,PROD62,In Progress,2012-03-08 10:24:21+00:00,1-694828073,0.0
5607,Org line C,INDIA,in,Mahesh,G186 2nd,E_8,Queued,Medium,PROD62,Awaiting Assignment,2012-03-08 10:27:40+00:00,1-694828073,199.0
5608,Org line C,Sweden,in,Radha,G181 2nd,E_8,Accepted,Medium,PROD62,In Progress,2012-03-16 08:43:42+00:00,1-694828073,684962.0
5609,Org line C,INDIA,in,MV,G181 2nd,E_8,Accepted,Medium,PROD62,Assigned,2012-03-16 08:44:21+00:00,1-694828073,39.0
5610,Org line C,INDIA,in,Nagaraj,G181 2nd,E_8,Accepted,Medium,PROD62,Assigned,2012-03-20 07:39:14+00:00,1-694828073,341693.0
5611,Org line C,INDIA,in,Nagaraj,G181 2nd,E_8,Accepted,Medium,PROD62,Wait,2012-03-22 10:22:21+00:00,1-694828073,182587.0
5612,Org line C,INDIA,in,MV,G181 2nd,E_8,Accepted,Medium,PROD62,Assigned,2012-03-28 10:57:44+00:00,1-694828073,520523.0
5613,Org line C,INDIA,in,Mahesh,G186 2nd,E_8,Queued,Medium,PROD62,Awaiting Assignment,2012-03-28 11:00:12+00:00,1-694828073,148.0
5614,Org line C,INDIA,in,MV,G181 2nd,E_8,Accepted,Medium,PROD62,In Progress,2012-03-28 11:00:15+00:00,1-694828073,3.0
5615,Org line C,INDIA,in,Mahesh,G186 2nd,E_8,Accepted,Medium,PROD62,Assigned,2012-03-28 11:01:03+00:00,1-694828073,48.0
5616,Org line C,INDIA,in,MV,G186 2nd,E_8,Accepted,Medium,PROD62,In Progress,2012-03-28 11:01:07+00:00,1-694828073,4.0
5617,Org line C,Sweden,in,Göran,G186 2nd,E_8,Accepted,Medium,PROD62,Assigned,2012-03-28 11:03:51+00:00,1-694828073,164.0
5618,Org line C,INDIA,in,Pratap,G87 2nd,E_4,Queued,Medium,PROD62,Awaiting Assignment,2012-05-09 12:22:38+00:00,1-694828073,3633527.0
5619,Org line C,INDIA,in,Pratap,G87 2nd,E_4,Accepted,Medium,PROD62,In Progress,2012-05-09 16:42:40+00:00,1-694828073,15602.0
5620,Org line C,Sweden,in,Kristoffer,G87 2nd,E_4,Accepted,Medium,PROD62,In Progress,2012-05-10 14:43:41+00:00,1-694828073,79261.0
5621,Org line C,Sweden,in,Kristoffer,G87 2nd,E_4,Completed,Medium,PROD62,Closed,2012-05-10 14:44:13+00:00,1-694828073,32.0
5622,Org line A2,Sweden,cn,Tomas,G167 2nd,A2_2,Queued,Medium,PROD681,Awaiting Assignment,2012-03-08 15:17:46+00:00,1-694899814,0.0
5623,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,Medium,PROD681,In Progress,2012-05-03 07:16:50+00:00,1-694899814,4809544.0
5624,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Completed,Medium,PROD681,Closed,2012-05-03 07:20:09+00:00,1-694899814,199.0
5625,Org line C,Belgium,in,Christian,G162 2nd,E_7,Accepted,Low,PROD190,In Progress,2012-03-08 13:58:15+00:00,1-694923791,0.0
5626,Org line C,Belgium,in,Christian,G162 2nd,E_7,Completed,Low,PROD190,Closed,2012-04-03 10:05:55+00:00,1-694923791,2232460.0
5627,Org line C,Japan,jp,Noriaki,S22 2nd,,Accepted,Low,PROD412,Wait,2012-03-09 00:36:15+00:00,1-695030407,0.0
5628,Org line C,Japan,jp,Noriaki,S22 2nd,,Completed,Low,PROD412,Closed,2012-03-22 09:26:29+00:00,1-695030407,1155014.0
5629,Org line C,Sweden,se,Gitt,G57 2nd,E_2,Accepted,Medium,PROD341,In Progress,2012-03-09 07:30:37+00:00,1-695241661,0.0
5630,Org line C,Sweden,se,Gitt,G57 2nd,E_2,Completed,Medium,PROD341,Closed,2012-04-03 08:22:25+00:00,1-695241661,2163108.0
5631,Org line A2,POLAND,kr,Jolanta,V17 3rd,D_1,Accepted,Low,PROD604,In Progress,2012-03-09 08:34:54+00:00,1-695258011,0.0
5632,Org line A2,POLAND,kr,Jolanta,V17 3rd,D_1,Accepted,Low,PROD604,Wait,2012-03-12 12:24:43+00:00,1-695258011,272989.0
5633,Org line A2,POLAND,kr,Jolanta,V17 3rd,D_1,Accepted,Low,PROD604,Wait,2012-03-12 13:09:24+00:00,1-695258011,2681.0
5634,Org line A2,POLAND,kr,Jolanta,V17 3rd,D_1,Accepted,Low,PROD604,In Progress,2012-04-06 08:02:00+00:00,1-695258011,2141556.0
5635,Org line A2,POLAND,kr,Jolanta,V17 3rd,D_1,Completed,Low,PROD604,Closed,2012-05-23 12:02:57+00:00,1-695258011,4075257.0
5636,Org line C,France,us,Christophe,G88 2nd,E_4,Accepted,High,PROD348,In Progress,2012-03-09 10:06:55+00:00,1-695309312,0.0
5637,Org line C,France,us,Christophe,G88 2nd,E_4,Completed,High,PROD348,Closed,2012-05-23 13:46:18+00:00,1-695309312,6493163.0
5638,Org line C,Sweden,in,Jian,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress,2012-03-09 12:06:22+00:00,1-695316021,0.0
5639,Org line C,Sweden,in,Jian,G119 2nd,E_8,Accepted,Medium,PROD597,Wait,2012-03-09 12:36:55+00:00,1-695316021,1833.0
5640,Org line C,Sweden,in,Jian,G119 2nd,E_8,Completed,Medium,PROD597,Closed,2012-04-04 14:16:26+00:00,1-695316021,2252371.0
5641,Org line C,INDIA,se,Pratap,G95 3rd,C_3,Accepted,Medium,PROD565,In Progress,2012-03-09 12:22:13+00:00,1-695425289,0.0
5642,Org line C,INDIA,se,Pratap,G95 3rd,C_3,Accepted,Medium,PROD565,Wait,2012-03-09 12:22:30+00:00,1-695425289,17.0
5643,Org line C,INDIA,se,Pratap,G95 3rd,C_3,Accepted,Medium,PROD565,Assigned,2012-03-12 10:37:16+00:00,1-695425289,252886.0
5644,Org line C,Sweden,se,Suman,G95 3rd,C_3,Accepted,Medium,PROD565,In Progress,2012-03-12 10:38:06+00:00,1-695425289,50.0
5645,Org line C,Sweden,se,Suman,G95 3rd,C_3,Completed,Medium,PROD565,Closed,2012-03-14 08:43:52+00:00,1-695425289,165946.0
5646,Org line C,Sweden,se,Rakesh,G288 2nd,E_10,Accepted,Medium,PROD659,In Progress,2012-03-09 14:17:58+00:00,1-695486321,0.0
5647,Org line C,Sweden,se,Rakesh,G288 2nd,E_10,Queued,Medium,PROD659,Awaiting Assignment,2012-03-09 16:27:40+00:00,1-695486321,7782.0
5648,Org line C,Sweden,se,Ruchi,G288 2nd,E_10,Accepted,Medium,PROD659,In Progress,2012-03-09 16:30:07+00:00,1-695486321,147.0
5649,Org line C,Sweden,se,Jonas,G290 3rd,C_6,Queued,Medium,PROD659,Awaiting Assignment,2012-03-09 16:56:35+00:00,1-695486321,1588.0
5650,Org line C,France,se,Sebastien,G290 3rd,C_6,Accepted,Medium,PROD659,In Progress,2012-03-12 08:41:23+00:00,1-695486321,229488.0
5651,Org line C,France,se,Sebastien,G290 3rd,C_6,Completed,Medium,PROD659,Closed,2012-05-08 12:05:31+00:00,1-695486321,4937048.0
5652,Org line V2,Sweden,se,Suzanne,T2 2nd,,Accepted,Major,PROD615,In Progress,2012-03-09 17:44:11+00:00,1-695616474,0.0
5653,Org line V2,Sweden,se,Suzanne,T2 2nd,,Completed,Major,PROD615,Closed,2012-04-11 08:59:01+00:00,1-695616474,2819690.0
5654,Org line C,Korea,in,Giwan,G119 2nd,E_8,Accepted,Major,PROD617,In Progress,2012-03-11 12:12:42+00:00,1-695748265,0.0
5655,Org line C,Korea,in,Giwan,G119 2nd,E_8,Accepted,Major,PROD617,Wait,2012-03-19 03:56:02+00:00,1-695748265,661400.0
5656,Org line C,Korea,in,Giwan,G119 2nd,E_8,Completed,Major,PROD617,Closed,2012-03-21 03:54:23+00:00,1-695748265,172701.0
5657,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-03-11 23:15:03+00:00,1-695801720,0.0
5658,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-03-11 23:16:23+00:00,1-695801720,80.0
5659,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Accepted,Major,PROD153,In Progress,2012-03-12 08:09:09+00:00,1-695946177,0.0
5660,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Completed,Major,PROD153,Closed,2012-03-13 18:23:55+00:00,1-695946177,123286.0
5661,Org line C,Belgium,se,Steve,G285 2nd,E_10,Accepted,Medium,PROD646,In Progress,2012-03-12 11:47:22+00:00,1-696057890,0.0
5662,Org line C,Belgium,se,Steve,G285 2nd,E_10,Completed,Medium,PROD646,Closed,2012-04-25 12:06:39+00:00,1-696057890,3802757.0
5663,Org line C,Sweden,se,Peter,M3 2nd,E_6,Accepted,Medium,PROD346,In Progress,2012-03-12 14:23:15+00:00,1-696097603,0.0
5664,Org line C,Sweden,se,Peter,M3 2nd,E_6,Queued,Medium,PROD346,Awaiting Assignment,2012-03-12 14:38:33+00:00,1-696097603,918.0
5665,Org line C,Sweden,se,Peter,S51 2nd,,Accepted,Medium,PROD346,In Progress,2012-03-26 07:04:36+00:00,1-696097603,1182363.0
5666,Org line C,Sweden,se,Lars-Erik,S51 2nd,,Accepted,Medium,PROD346,Assigned,2012-03-26 07:04:48+00:00,1-696097603,12.0
5667,Org line C,Sweden,se,Peter,M3 2nd,E_6,Queued,Medium,PROD346,Awaiting Assignment,2012-03-28 11:58:35+00:00,1-696097603,190427.0
5668,Org line C,Sweden,se,Björn,S51 2nd,,Accepted,Medium,PROD346,In Progress,2012-03-28 11:59:16+00:00,1-696097603,41.0
5669,Org line C,Sweden,se,Lars-Erik,S51 2nd,,Accepted,Medium,PROD346,Assigned,2012-03-28 11:59:26+00:00,1-696097603,10.0
5670,Org line C,Sweden,se,Björn,S51 2nd,,Accepted,Medium,PROD346,In Progress,2012-03-28 12:00:05+00:00,1-696097603,39.0
5671,Org line C,Sweden,se,Peter,M3 2nd,E_6,Queued,Medium,PROD346,Awaiting Assignment,2012-03-28 12:00:23+00:00,1-696097603,18.0
5672,Org line C,Sweden,se,Lars-Erik,M3 2nd,E_6,Accepted,Medium,PROD346,Assigned,2012-03-28 12:00:51+00:00,1-696097603,28.0
5673,Org line C,Sweden,se,Lars-Erik,M3 2nd,E_6,Accepted,Medium,PROD346,Wait,2012-03-30 08:54:57+00:00,1-696097603,161646.0
5674,Org line C,Sweden,se,Lars-Erik,M3 2nd,E_6,Completed,Medium,PROD346,Closed,2012-04-26 06:28:41+00:00,1-696097603,2324024.0
5675,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,High,PROD97,In Progress,2012-03-12 12:59:51+00:00,1-696205828,0.0
5676,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,High,PROD97,Closed,2012-03-12 13:01:20+00:00,1-696205828,89.0
5677,Org line F,Belgium,se,Marc,G207 2nd,,Accepted,Low,PROD454,In Progress,2012-03-13 08:23:05+00:00,1-696616111,0.0
5678,Org line F,Belgium,se,Marc,G207 2nd,,Completed,Low,PROD454,Closed,2012-03-13 08:28:27+00:00,1-696616111,322.0
5679,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,High,PROD793,In Progress,2012-03-13 10:04:03+00:00,1-696680265,0.0
5680,Org line C,USA,us,Robert,G88 2nd,E_4,Queued,High,PROD793,Awaiting Assignment,2012-03-13 10:05:43+00:00,1-696680265,100.0
5681,Org line C,Sweden,us,Alam,G93 2nd,E_4,Accepted,High,PROD793,In Progress,2012-03-17 09:24:47+00:00,1-696680265,343144.0
5682,Org line C,USA,us,Robert,G88 2nd,E_4,Queued,High,PROD793,Awaiting Assignment,2012-03-17 09:34:44+00:00,1-696680265,597.0
5683,Org line C,Sweden,us,Alam,G93 2nd,E_4,Accepted,High,PROD793,In Progress,2012-03-17 09:34:45+00:00,1-696680265,1.0
5684,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,High,PROD793,In Progress,2012-03-19 03:43:04+00:00,1-696680265,151699.0
5685,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,High,PROD793,Wait,2012-03-19 03:44:40+00:00,1-696680265,96.0
5686,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,High,PROD793,Closed,2012-04-12 12:43:49+00:00,1-696680265,2105949.0
5687,Org line C,POLAND,be,Mariusz,G128 2nd,E_1,Accepted,Medium,PROD636,In Progress,2012-03-13 13:15:36+00:00,1-696695427,0.0
5688,Org line C,POLAND,be,Mariusz,G128 2nd,E_1,Completed,Medium,PROD636,Closed,2012-04-04 09:27:58+00:00,1-696695427,1887142.0
5689,Org line C,Sweden,in,Malin,G84 2nd,E_10,Queued,Medium,PROD454,Awaiting Assignment,2012-03-13 11:43:31+00:00,1-696714411,0.0
5690,Org line C,INDIA,in,Preeti,G41 2nd,V3_2,Queued,Medium,PROD454,Awaiting Assignment,2012-03-13 11:48:03+00:00,1-696714411,272.0
5691,Org line C,INDIA,in,Preeti,G41 2nd,V3_2,Accepted,Medium,PROD454,In Progress,2012-03-16 08:29:29+00:00,1-696714411,247286.0
5692,Org line C,INDIA,in,Preeti,G41 2nd,V3_2,Completed,Medium,PROD454,Closed,2012-04-27 05:25:40+00:00,1-696714411,3617771.0
5693,Org line A2,Sweden,in,Inge,A8 2nd,A2_5,Queued,Medium,PROD327,Awaiting Assignment,2012-03-13 12:48:44+00:00,1-696835891,0.0
5694,Org line A2,Sweden,in,Inge,A8 2nd,A2_5,Accepted,Medium,PROD327,In Progress,2012-03-14 12:04:30+00:00,1-696835891,83746.0
5695,Org line C,INDIA,in,Mohsin,G75,E_5,Queued,Medium,PROD327,Awaiting Assignment,2012-03-14 12:07:01+00:00,1-696835891,151.0
5696,Org line C,INDIA,in,Mohsin,G75,E_5,Accepted,Medium,PROD327,In Progress,2012-03-14 13:13:40+00:00,1-696835891,3999.0
